group,k,networks,state_idx,VIS_activation,SMN_activation,DAN_activation,VAN_activation,LIM_activation,FPN_activation,DMN_activation,VIS_zscore,SMN_zscore,DAN_zscore,VAN_zscore,LIM_zscore,FPN_zscore,DMN_zscore,interaction_VIS_activation_raw,interaction_VIS_activation,interaction_SMN_activation_raw,interaction_SMN_activation,interaction_DAN_activation_raw,interaction_DAN_activation,interaction_VAN_activation_raw,interaction_VAN_activation,interaction_LIM_activation_raw,interaction_LIM_activation,interaction_FPN_activation_raw,interaction_FPN_activation,interaction_DMN_activation_raw,interaction_DMN_activation,interaction_VIS-SMN,interaction_VIS-DAN,interaction_VIS-VAN,interaction_VIS-LIM,interaction_VIS-FPN,interaction_VIS-DMN,interaction_SMN-DAN,interaction_SMN-VAN,interaction_SMN-LIM,interaction_SMN-FPN,interaction_SMN-DMN,interaction_DAN-VAN,interaction_DAN-LIM,interaction_DAN-FPN,interaction_DAN-DMN,interaction_VAN-LIM,interaction_VAN-FPN,interaction_VAN-DMN,interaction_LIM-FPN,interaction_LIM-DMN,interaction_FPN-DMN,interaction_DMN_anticorrelation,interaction_DMN-LIM_correlation,interaction_SMN-attention_correlation,taskpositive_coupling,fractional_occupancy,lifetime_values,lifetime,switching_involvement,self_transition,SUB_activation,SUB_zscore,interaction_SUB_activation_raw,interaction_SUB_activation,interaction_VIS-SUB,interaction_SMN-SUB,interaction_DAN-SUB,interaction_VAN-SUB,interaction_LIM-SUB,interaction_FPN-SUB,interaction_DMN-SUB
controls,5,7,2,-0.1222807933165138,0.6984471279254624,-0.3147823679613978,-0.013517266248879679,-0.3295563843536397,-0.15152519674529005,0.24215208871893784,-0.36727254706460793,2.0723263687255704,-0.9394799992990744,-0.04397492815310805,-0.9833954960666728,-0.4542010078263791,0.7159976096842717,0.6748348740352844,-2.0048651684109924,0.8191311061949931,-1.1410315700957696,0.8362991357197718,-1.038254661105123,0.8090003377649414,-1.2016797104917278,0.9174480516846987,-0.5524543111709965,0.8470787806148541,-0.9737220028443526,0.9901740197505826,-0.11707818426161774,0.10451897023761093,-0.06649466463997238,0.14424721614763278,-0.08577048696291759,-0.14089422979009586,-0.03267349840033017,-0.07438927577995816,0.11602191117995636,-0.0890961067378129,-0.04715106997458028,0.1204783683781129,-0.04357040636087555,0.09572832439355063,-0.017707947643254146,-0.11922158902050199,-0.00591788296307763,0.00445508361570802,0.10982808065501212,0.005949210775410356,-0.038354620915651186,-0.05877324059679406,-0.02272224965409465,-0.038354620915651186,0.0208163176999991,-0.018941090129473894,0.15551901154238196,[16.6        13.33333333 12.         11.8        13.        ],13.346666666666668,0.024206849426636087,0.9229000562730176,,,,,,,,,,,
controls,5,7,3,-0.1966628134073759,-0.5749842017368776,-0.44240326174571426,-0.10737483994834547,-0.08509101801417306,0.08412967254013377,0.0844898396670264,-0.08517229991046078,-1.7108932622927973,-1.1411670453646041,0.2985155766379242,0.3942735156757959,1.1214479033510336,1.1229956119031084,1.0409143500124836,0.18668028131860495,0.9536039192925028,-0.33600615623033553,0.9619413953861223,-0.286093612659225,0.9324957513345634,-0.46237081875851094,1.004175198214125,-0.033259721424495084,1.0679171502718785,0.3483333318767302,1.1791626823328192,1.0143079510222388,-0.13943599743179558,0.08129103339106554,-0.03530606103310275,0.0025817953301041094,0.04368860241402805,0.08901289883219558,0.08490714225371938,0.00999276303121049,-0.04739264101551648,0.010811276758608787,-0.010645067539736847,0.010247822295520565,-0.14882205322062605,0.0685659632274014,0.11801927227380102,0.08310577634048957,-0.1275621460887807,-0.0620918702233073,0.014320594014188752,-0.04465102384784087,-0.009591381645703792,0.015445340134929977,-0.04465102384784087,0.04744995264246494,-0.01624945352195291,0.2332678819303176,[12.75       19.         13.33333333 14.          8.5       ],13.51666666666667,0.024206849426636087,0.9278439463474797,,,,,,,,,,,
controls,5,7,4,-0.7411545112207228,-0.2649491049133626,0.2198121500337098,-0.24017716223913033,-0.07592706093360552,0.006883267387673251,0.009329153712071844,-2.066486939897808,-0.38714112274710866,1.3223770285160708,-0.2997824792674958,0.27944807322224063,0.5714799918885662,0.5801054482855349,0.922255258248089,-0.5236758290072917,0.995154023230286,-0.08726524832346287,1.1123420616917297,0.6142843585408941,1.5052950121997875,2.9667086465864525,1.2649383740711486,1.5278066289384318,1.1437153060229863,0.8021011998808407,1.3271556096637276,1.900271922693833,0.05269310049009734,-0.10156545663003685,0.17118353844925263,0.03861943887999144,0.09567019122907304,0.15627991411130537,-0.09820412611574895,-0.12084961981476769,0.11151204322545956,0.03453443747058721,-0.2344193793111891,-0.09518704175073371,0.14879421340798912,-0.03653415823539771,0.015865805122943097,-0.11619041089194308,-0.04899039016893724,0.11230211931313228,-0.08539658509071169,-0.007939059659714287,0.10293624212476474,0.0770347221869467,-0.007939059659714287,-0.10952687296525832,-0.06023719671835622,0.13497290724156993,[13.5        16.5        15.4        11.66666667 10.        ],13.413333333333332,0.024206849426636087,0.9557831306819901,,,,,,,,,,,
meditators,5,7,0,0.25469473049823604,-0.377423366536843,-0.13457662308531396,0.5218936670240019,-0.38629146468942677,-0.05471468839194018,0.1186723283398923,0.853987714053593,-1.1990005007824718,-0.41028474552125355,1.7217943316415165,-1.2278022406482638,-0.15090977823502952,0.4122152194919091,1.1567179460463664,1.4808623296500423,0.9486197835590642,-0.4484279409563854,1.0968719519129222,0.9260266077177625,0.9557431565302239,-0.38238673231285475,1.0333087111095065,0.3367280738696984,0.9832510154388963,-0.1273597588721152,1.0150501226076598,0.1674516288949925,-0.06483470195381623,-0.02235651459571456,0.10436216634992121,0.09755812800928132,-0.01915049430461126,-0.028839543405255574,-0.06041718863520223,0.0709253994847205,-0.04499073481668718,0.08091381141521421,-0.05357373471129211,0.020018724212116555,-0.09579453116941854,-0.08009152725408804,0.012388776508412363,-0.020076123575144954,0.10234777989298674,-0.16160199045844345,-0.0399632099127821,0.003981366168412,-0.004133233615321812,-0.0511154825217843,0.003981366168412,0.005254105424759136,0.014091658950338419,0.21104062185157804,[13.6        12.2        13.33333333 29.5        15.33333333],16.79333333333333,0.025664279569374563,0.9300445116073465,,,,,,,,,,,
meditators,5,7,1,0.15924049067399432,0.6613870452464379,-0.2653286481251222,0.3038958145335127,0.14117399484133414,0.14939405817284812,-0.2184530752787814,0.09010966507479183,1.8173895888293035,-1.3703200501462411,0.5876939549431123,0.027964669236039196,0.05623998096570748,-1.2090778089027128,1.1959888335312867,1.8449450309922975,1.0915811232284318,0.8769750246454923,1.0260508897781893,0.26944038659295677,0.9640460694632668,-0.30540993949571826,0.9468714563789126,-0.46463678479328896,1.0211981576532243,0.2244504224209982,0.8771920115386608,-1.110639005018361,-0.027790792393760307,0.027766986619611748,-0.03683928164434588,-0.12913620748102983,-0.08481677303944733,-0.018987129758544375,0.1238168431543958,-0.05110248741194031,0.007337198419637327,0.046133084146267885,0.05153579061153459,-0.03646174538512259,0.0011572169468154097,0.009817975345040735,0.10710823436540891,-0.0186573381384894,-0.18244972494954387,0.013018688397536237,0.17077758627966286,-0.0418923393367051,-0.0770522536125186,0.01435822305014218,-0.0418923393367051,0.03635717787122775,-0.06969783166320857,0.22422325143560848,[15.   9.4 13.5 17.2 14. ],13.819999999999999,0.025664279569374563,0.9319150487354565,,,,,,,,,,,
meditators,5,7,2,0.0903816130706837,-0.8695362927245331,0.04784990783903894,-0.0042911577220749245,0.05653356983300461,-0.06495633832794354,-0.005923025559585015,0.6274415551275969,-2.4218908605563394,0.4923328060625113,0.3266983904068407,0.519917844163354,0.13398576299570045,0.3215145018003361,1.0048029780183703,0.07244975035212002,1.0238199929372087,0.24875761112494654,1.0200552478951972,0.21385443901591936,0.8622312465223184,-1.2493411350221257,1.0177258420676933,0.19225838095571754,1.2520420320094103,2.3646175219342283,1.114455279339483,1.089042667655442,0.0055748652217993645,-0.02933354932656994,-0.00899928217763282,0.14544815546323145,0.12313184713007837,-0.130890488048768,0.03915114042820865,-0.12631661069570546,0.022448065924327795,-0.04580792086040372,-0.09876214107033726,-0.13378315492074572,0.06456871351659835,0.01731486913141534,0.01075871753521632,-0.0885503317755467,-0.04341596873829945,0.1443698175387977,0.11042065511593126,0.06365591865605917,0.048373858266331476,0.0678341311134485,0.06365591865605917,-0.043582735133748406,-0.053294751509209946,0.15023842761228492,[14.2  12.    0.   19.6  10.75],11.309999999999999,0.025664279569374563,0.9585714894159855,,,,,,,,,,,
meditators,5,7,3,-0.3908073046449803,0.604877274875423,0.2903060587676356,-0.26275463023412404,-0.013468836990902143,-0.09507553398037095,0.1002184428984773,-1.3574114876523213,1.8291988050415684,0.8224383352579063,-0.9475889608425122,-0.1497693592234498,-0.4109451833028504,0.214077850721659,0.8108895893188077,-1.7253326504473887,0.9433313899013103,-0.4974569487529531,1.0121627922505405,0.14068301979515602,1.0625538058623643,0.6078610627210264,0.9125175656831148,-0.7831337204926779,0.9230514734307126,-0.6854732438887765,1.0780166231030566,0.7512177483450685,-0.11938881886601774,0.11534559979071225,-0.050395444135177395,0.05912356030810019,-0.009651156380557475,0.0029115250680242983,-0.11910013884026024,-0.011603303576331452,-0.022344645444172088,-0.04021444681680907,0.027206515428115547,0.07498877206037753,-0.020435681470209653,0.0954515206169281,-0.08431933672691973,0.05300489114766948,0.026040837805429668,0.006119698260214149,-0.15270486775395603,-0.03021372613461666,-0.021013279094257237,-0.033070972520320936,-0.03021372613461666,-0.06535172120829585,0.06549371016091178,0.23050982672463066,[13.16666667 11.         32.         14.16666667 11.6       ],16.386666666666663,0.025664279569374563,0.9341043882723642,,,,,,,,,,,
meditators,5,7,4,-0.047755805484210656,-0.49399208239661396,0.061943795298383106,-0.6450730995411305,0.2511555643876948,0.05863563727151591,0.004964586200026671,0.2249758779942821,-1.251908001186599,0.5880426664441027,-1.7519326074666197,1.21426654374253,0.577093836166411,0.3994616843058928,0.7624082593334003,-2.174805904458527,1.0131775176291211,0.15009059829961513,0.8197060829678339,-1.6435944206878281,1.0923129763476516,0.8837600778412876,1.1059039834225897,1.0097631016258979,0.8947584943348911,-0.9477791126365133,0.856178318407434,-1.3054581866152133,0.1770326438214484,-0.14623221008235404,-0.05445562400335424,-0.06222264513055462,0.04959468558410273,0.11979034283990542,-0.0735881978716429,0.044535452557528055,0.051902090041635505,-0.054324909733252734,0.010132325224098718,0.004505410342065007,0.03993626722662121,-0.08370662673835945,0.01020995833064204,0.01126574501200691,0.13083419660975878,0.15567377456560264,-0.12737211507400628,0.029426390330463986,0.10033556804059927,0.08873976697894799,0.029426390330463986,-0.014526372657057425,0.017210993404488114,0.18398787237589784,[14.2 14.2 15.5 15.8 13.6],14.66,0.025664279569374563,0.9249271659726882,,,,,,,,,,,
controls,4,8,0,0.7107707306499231,0.17109852580264534,0.05165659581073012,0.06363575924943919,-0.009343486016532449,0.04714584308897248,-0.04090635612005718,2.5510067160153045,0.2113029075792836,-0.3065276124641136,-0.25459294903753094,-0.570988376765555,-0.32608360446669626,-0.7078265661758962,1.087443189579206,0.40344539622717956,0.8686997875598351,-1.0785128023783397,0.9658959708614221,-0.42002125754904207,0.995384382213655,-0.22024109246125717,0.9720569604874555,-0.3782813513231381,0.8770252025713376,-1.0221091946846228,1.01399537100162,-0.0941540554861359,0.09238593153512174,0.011209893697776207,-0.13173744502710755,-0.01462255473825736,-0.02204822296957135,-0.015206801260307141,0.07020508927638246,0.047762796167047074,0.06760337744330845,-0.04304193088732497,0.029164903511998116,-0.023760810263571783,0.07819035918496364,-0.05259163886736498,0.049211354223293924,-0.011256033425592898,-0.08544084737366432,-0.07457463474807141,0.03705362261771321,0.014516967555423532,0.006860882940047466,-0.006167465861576672,0.014516967555423532,0.05898394272171477,-0.053931098834867026,0.3847058528121241,[20.4        22.5        14.33333333 17.4       ],18.65833333333333,0.026174259139166666,0.9535162063143245,-0.015179635237212948,-0.5962905146847968,0.990010272816913,-0.2566499871167379,1.9809793240069197e-05,0.03284862947252298,0.045368777335489156,0.02904004140092418,0.043597592190414224,-0.010558960573537435,0.06013253035223411
controls,4,8,1,-0.7171839486548082,-0.1659684702293094,0.125187356011367,-0.2825255202851032,0.09299214657158207,-0.21297119175140178,-0.09050922413213157,-2.2019645092711952,0.05752265666457281,1.2509993974799134,-0.4202563045733491,1.1190280262448435,-0.13514618192932507,0.3668376247325575,0.9420395530478667,-0.5816453963426153,1.0547748420654246,0.18212157577816138,0.9580086397350926,-0.47345690369824717,1.4705923539841426,2.999231327308506,0.9793798137532952,-0.32866996952001826,1.2843429952477372,1.7374160605787974,1.1498021764811828,0.8259194504980136,0.13982224346190444,-0.057539758756706506,0.11610900352209519,-0.22737753589111348,0.24370140030347764,0.16677688217751782,-0.1371105351932481,-0.1825478819446123,-0.19945544753169264,-0.07059837199872805,-0.0729350957732469,-0.08779330506859798,-0.12430793387123364,-0.022380016224141767,0.1404731061261328,0.11436520798541105,0.1900876878786132,0.12648578656324977,0.07429761568298007,-0.003518597387856213,-0.16746612430319024,0.03316425612873078,-0.003518597387856213,-0.15982920856893018,0.026638122195291148,0.1189147591455449,[27.14285714 21.         11.8        12.5       ],18.110714285714284,0.026174259139166666,0.9641395135205405,-0.18903289277361915,-0.03702070934801831,1.3465283313047125,2.1587136528806354,0.005734418960406436,0.23594606380956318,-0.12979847920360893,-0.0639345942900693,-0.005433070586060361,0.06099020727876118,-0.09635766577749247
controls,4,8,2,-0.3458433916521571,-0.24429722446310306,-0.6615252391357971,0.12599941380395213,0.10378645814517239,-0.06433826087105543,0.19247515883636207,-0.850853488825173,-0.47257761159996975,-2.0268193680555098,0.9068371861366116,0.8240903378784609,0.19779859955315915,1.1544700753181187,0.8602787707459065,-1.135564099893093,0.894739788669548,-0.9020951697549869,1.0563416938860621,0.19273679379231734,0.896258254334637,-0.8918077616736203,1.0343943518979446,0.04404639629173499,0.9090258070114966,-0.8053092470170532,1.008104613907296,-0.13406317133299517,-0.030851524006820782,0.0005094166087300921,0.12426097991688442,0.009836094781652888,0.1281709801649464,0.04345917811377236,0.021638860291761555,0.021853352132251178,-0.0078546741673562,0.01947690683395287,0.13644641502585828,-0.03855324892704368,0.007970455252685846,-0.08437649689336557,-0.04859063330640054,0.014173764754837451,0.0436119001665967,-0.0019415382174544273,0.030011576623080138,0.05722422731509034,-0.0633824142436495,-0.037971528589168156,0.05722422731509034,0.021746106212006365,-0.026439281884604187,0.26323680115009906,[18.42857143  6.25       13.33333333 17.2       ],13.80297619047619,0.026174259139166666,0.9381147862074757,-0.04574694095825806,0.26705426959430156,0.9713122395726251,-0.3833267390021142,0.04444914795163992,-0.05950145264815744,-0.02199609887772146,-0.03125306600593419,-0.15867220093591888,0.003617397394395724,-0.013340286720809412
